state,route_name,route_link,busname,bustype,departing_time,duration,reaching_time,star_rating,price,seats_available
Chandigarh,Pathankot to Chandigarh,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,HRTC - 1402,Ordinary 3+2 Non AC Seater,10:40,10h 20m,21:00,3.9,465,37
Chandigarh,Pathankot to Chandigarh,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,HRTC - 1405,Ordinary 3+2 Non AC Seater,12:30,11h 15m,23:45,3.9,540,27
Chandigarh,Pathankot to Chandigarh,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,HRTC - 1403,Ordinary 3+2 Non AC Seater,14:05,09h 35m,23:40,3.9,455,37
Chandigarh,Pathankot to Chandigarh,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,HRTC - 1414,Ordinary 3+2 Non AC Seater,14:50,09h 09m,23:59,3.9,461,37
Chandigarh,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 158,Ordinary 3+2 Non AC Seater,09:05,03h 55m,13:00,3.9,242,37
Chandigarh,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 109,A/C Executive (2+3),09:12,04h 28m,13:40,4.8,257,26
Chandigarh,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 145,Ordinary 3+2 Non AC Seater,09:54,04h 06m,14:00,3.9,242,37
Chandigarh,Chandigarh to Baijnath,https://www.redbus.in/bus-tickets/chandigarh-to-baijnath,HRTC - 1514,Ordinary 3+2 Non AC Seater,16:00,08h 45m,00:45,3.3,543,34
Chandigarh,Chandigarh to Baijnath,https://www.redbus.in/bus-tickets/chandigarh-to-baijnath,HRTC - 1505,Ordinary 3+2 Non AC Seater,20:16,07h 44m,04:00,3.7,513,37
Chandigarh,Chandigarh to Baijnath,https://www.redbus.in/bus-tickets/chandigarh-to-baijnath,HRTC - 1150,Ordinary 3+2 Non AC Seater,20:30,08h 45m,05:15,4.2,518,37
Chandigarh,Chandigarh to Baijnath,https://www.redbus.in/bus-tickets/chandigarh-to-baijnath,Chandigarh Transport Undertaking (CTU) - 165825,,20:08,09h 00m,05:08,3.6,611.4,N/A
Chandigarh,Chandigarh to Haridwar,https://www.redbus.in/bus-tickets/chandigarh-to-haridwar,Chandigarh Transport Undertaking (CTU) - 165962,HVAC Seater (2+3),13:40,05h 50m,19:30,3.9,447.6,42
Chandigarh,Chandigarh to Haridwar,https://www.redbus.in/bus-tickets/chandigarh-to-haridwar,HRTC - 6704,Ordinary 3+2 Non AC Seater,17:30,06h 45m,00:15,3.9,314,37
Chandigarh,Chandigarh to Haridwar,https://www.redbus.in/bus-tickets/chandigarh-to-haridwar,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:30,05h 10m,02:40,3.5,1149,6
Chandigarh,Rishikesh to Chandigarh,https://www.redbus.in/bus-tickets/rishikesh-to-chandigarh,Chandigarh Transport Undertaking (CTU) - 165957,HVAC Seater (2+3),13:45,06h 30m,20:15,3.9,506.8,47
Chandigarh,Rishikesh to Chandigarh,https://www.redbus.in/bus-tickets/rishikesh-to-chandigarh,Gola Bus Service,VE A/C Seater / Sleeper (2+1),10:50,13h 15m,00:05,4.5,1599,10
Chandigarh,Rishikesh to Chandigarh,https://www.redbus.in/bus-tickets/rishikesh-to-chandigarh,Zimindara Travels,AC Sleeper (2+1),16:45,06h 30m,23:15,4.5,899,20
Punjab,Patiala to Delhi,https://www.redbus.in/bus-tickets/patiala-to-delhi,PEPSU (Punjab) - 66649,Volvo AC Seater (2+2),12:40,06h 40m,19:20,4.3,816,10
Punjab,Patiala to Delhi,https://www.redbus.in/bus-tickets/patiala-to-delhi,PEPSU (Punjab) - 66649,Volvo AC Seater (2+2),12:40,06h 09m,18:49,4.3,702,8
Punjab,Patiala to Delhi,https://www.redbus.in/bus-tickets/patiala-to-delhi,PEPSU (Punjab) - 67142,Volvo AC Seater (2+2),16:00,06h 40m,22:40,4.2,816,29
Punjab,Patiala to Delhi,https://www.redbus.in/bus-tickets/patiala-to-delhi,PEPSU (Punjab) - 67142,Volvo AC Seater (2+2),16:00,05h 25m,21:25,4.4,702,29
Punjab,Delhi to Patiala,https://www.redbus.in/bus-tickets/delhi-to-patiala,PEPSU (Punjab) - 67160,Volvo AC Seater (2+2),11:45,05h 30m,17:15,4.4,702,27
Punjab,Delhi to Patiala,https://www.redbus.in/bus-tickets/delhi-to-patiala,PEPSU (Punjab) - 66665,Volvo AC Seater (2+2),14:01,04h 59m,19:00,4.1,702,36
Punjab,Delhi to Patiala,https://www.redbus.in/bus-tickets/delhi-to-patiala,PEPSU (Punjab) - 66689,Volvo AC Seater (2+2),15:26,04h 59m,20:25,3.9,702,34
Punjab,Delhi to Patiala,https://www.redbus.in/bus-tickets/delhi-to-patiala,PEPSU (Punjab) - 66667,Volvo AC Seater (2+2),17:30,05h 00m,22:30,4.0,702,29
Punjab,Ludhiana to Delhi,https://www.redbus.in/bus-tickets/ludhiana-to-delhi,NueGo,Electric A/C Seater (2+2),23:15,05h 50m,05:05,4.1,519,17
Punjab,Ludhiana to Delhi,https://www.redbus.in/bus-tickets/ludhiana-to-delhi,Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),23:50,06h 50m,06:40,4.7,679,17
Punjab,Ludhiana to Delhi,https://www.redbus.in/bus-tickets/ludhiana-to-delhi,Laxmi holidays,VE A/C Sleeper (2+1),23:55,06h 50m,06:45,4.3,672,17
Punjab,Ludhiana to Delhi,https://www.redbus.in/bus-tickets/ludhiana-to-delhi,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:00,07h 10m,06:10,4.6,959,19
Punjab,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,PEPSU (Punjab) - 67123,Volvo AC Seater (2+2),12:10,07h 45m,19:55,2.5,997,31
Punjab,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,PEPSU (Punjab) - 67123,Volvo AC Seater (2+2),13:45,06h 10m,19:55,2.5,873,30
Punjab,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,PEPSU (Punjab) - 67132,Volvo AC Seater (2+2),15:50,07h 50m,23:40,3.8,997,40
Punjab,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,PEPSU (Punjab) - 67166,Volvo AC Seater (2+2),16:50,06h 00m,22:50,2.3,873,39
Punjab,Jalandhar to Delhi Airport,https://www.redbus.in/bus-tickets/jalandhar-to-delhi-airport,PEPSU (Punjab) - 67096,Volvo AC Seater (2+2),15:03,09h 17m,00:20,2.8,1045,32
Punjab,Jalandhar to Delhi Airport,https://www.redbus.in/bus-tickets/jalandhar-to-delhi-airport,PEPSU (Punjab) - 67096,Volvo AC Seater (2+2),15:03,10h 17m,01:20,2.9,1169,32
Punjab,Jalandhar to Delhi Airport,https://www.redbus.in/bus-tickets/jalandhar-to-delhi-airport,PEPSU (Punjab) - 67098,Volvo AC Seater (2+2),18:10,09h 40m,03:50,4.6,1045,31
Punjab,Jalandhar to Delhi Airport,https://www.redbus.in/bus-tickets/jalandhar-to-delhi-airport,PEPSU (Punjab) - 67098,Volvo AC Seater (2+2),18:10,10h 40m,04:50,4.7,1169,31
Punjab,Ludhiana to Delhi Airport,https://www.redbus.in/bus-tickets/ludhiana-to-delhi-airport,PEPSU (Punjab) - 67161,Volvo AC Seater (2+2),10:15,08h 00m,18:15,4.0,873,32
Punjab,Ludhiana to Delhi Airport,https://www.redbus.in/bus-tickets/ludhiana-to-delhi-airport,PEPSU (Punjab) - 67161,Volvo AC Seater (2+2),10:15,09h 00m,19:15,3.2,997,32
Punjab,Ludhiana to Delhi Airport,https://www.redbus.in/bus-tickets/ludhiana-to-delhi-airport,PEPSU (Punjab) - 67162,Volvo AC Seater (2+2),15:00,08h 30m,23:30,4.6,997,37
Punjab,Ludhiana to Delhi Airport,https://www.redbus.in/bus-tickets/ludhiana-to-delhi-airport,PEPSU (Punjab) - 67162,,15:00,07h 30m,22:30,2.8,873,N/A
Punjab,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,PEPSU (Punjab) - 67096,Volvo AC Seater (2+2),15:03,09h 17m,00:20,2.8,1045,32
Punjab,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,PEPSU (Punjab) - 67096,Volvo AC Seater (2+2),15:03,10h 17m,01:20,2.9,1169,32
Punjab,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,PEPSU (Punjab) - 67098,Volvo AC Seater (2+2),18:10,09h 40m,03:50,4.6,1045,31
Punjab,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi,PEPSU (Punjab) - 67098,Volvo AC Seater (2+2),18:10,10h 40m,04:50,4.7,1169,31
Punjab,Delhi Airport to Patiala,https://www.redbus.in/bus-tickets/delhi-airport-to-patiala,PEPSU (Punjab) - 67160,Volvo AC Seater (2+2),11:45,05h 30m,17:15,4.4,702,27
Punjab,Delhi Airport to Patiala,https://www.redbus.in/bus-tickets/delhi-airport-to-patiala,PEPSU (Punjab) - 66665,Volvo AC Seater (2+2),14:01,04h 59m,19:00,4.1,702,36
Punjab,Delhi Airport to Patiala,https://www.redbus.in/bus-tickets/delhi-airport-to-patiala,PEPSU (Punjab) - 66689,Volvo AC Seater (2+2),15:26,04h 59m,20:25,3.9,702,34
Punjab,Delhi Airport to Patiala,https://www.redbus.in/bus-tickets/delhi-airport-to-patiala,PEPSU (Punjab) - 66667,Volvo AC Seater (2+2),17:30,05h 00m,22:30,4.0,702,29
Punjab,Delhi Airport to Ludhiana,https://www.redbus.in/bus-tickets/delhi-airport-to-ludhiana,PEPSU (Punjab) - 67123,Volvo AC Seater (2+2),12:10,07h 45m,19:55,2.5,997,31
Punjab,Delhi Airport to Ludhiana,https://www.redbus.in/bus-tickets/delhi-airport-to-ludhiana,PEPSU (Punjab) - 67123,Volvo AC Seater (2+2),13:45,06h 10m,19:55,2.5,873,30
Punjab,Delhi Airport to Ludhiana,https://www.redbus.in/bus-tickets/delhi-airport-to-ludhiana,PEPSU (Punjab) - 67132,Volvo AC Seater (2+2),15:50,07h 50m,23:40,3.8,997,40
Punjab,Delhi Airport to Ludhiana,https://www.redbus.in/bus-tickets/delhi-airport-to-ludhiana,PEPSU (Punjab) - 67166,Volvo AC Seater (2+2),16:50,06h 00m,22:50,2.3,873,39
Punjab,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,PEPSU (Punjab) - 67123,Volvo AC Seater (2+2),12:10,09h 00m,21:10,2.9,1169,31
Punjab,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,PEPSU (Punjab) - 67123,Volvo AC Seater (2+2),13:45,07h 25m,21:10,2.9,1045,31
Punjab,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,PEPSU (Punjab) - 67132,Volvo AC Seater (2+2),15:50,09h 00m,00:50,3.8,1169,40
Punjab,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,PEPSU (Punjab) - 67166,Volvo AC Seater (2+2),16:50,07h 20m,00:10,3.0,1045,39
Punjab,Patiala to Amritsar,https://www.redbus.in/bus-tickets/patiala-to-amritsar,PEPSU (Punjab) - 66656,HVAC Seater (2+3),11:45,05h 00m,16:45,3.8,469,54
Punjab,Patiala to Amritsar,https://www.redbus.in/bus-tickets/patiala-to-amritsar,DHILLON BUS,NON A/C Seater (2+3),09:15,06h 15m,15:30,5.0,465,51
Punjab,Patiala to Amritsar,https://www.redbus.in/bus-tickets/patiala-to-amritsar,Patiala Bus Highways Service (P) Ltd,Non AC Seater (2+3),15:00,05h 15m,20:15,3.0,465,50
Punjab,Delhi Airport to Jalandhar,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar,PEPSU (Punjab) - 67123,Volvo AC Seater (2+2),12:10,09h 00m,21:10,2.9,1169,31
Punjab,Delhi Airport to Jalandhar,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar,PEPSU (Punjab) - 67123,Volvo AC Seater (2+2),13:45,07h 25m,21:10,2.9,1045,31
Punjab,Delhi Airport to Jalandhar,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar,PEPSU (Punjab) - 67132,Volvo AC Seater (2+2),15:50,09h 00m,00:50,3.8,1169,40
Punjab,Delhi Airport to Jalandhar,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar,PEPSU (Punjab) - 67166,Volvo AC Seater (2+2),16:50,07h 20m,00:10,3.0,1045,39
Punjab,Chandigarh to Bathinda,https://www.redbus.in/bus-tickets/chandigarh-to-bathinda,PEPSU (Punjab) - 66746,AC Seater Hvac 2+2,14:40,05h 15m,19:55,3.8,459,41
Punjab,Chandigarh to Bathinda,https://www.redbus.in/bus-tickets/chandigarh-to-bathinda,Chandigarh Transport Undertaking (CTU) - 165965,HVAC Seater (2+3),15:10,05h 30m,20:40,4.5,433.7,47
Punjab,Chandigarh to Bathinda,https://www.redbus.in/bus-tickets/chandigarh-to-bathinda,Orbit Aviation Pvt. Ltd.,Mercedes Multi-Axle Semi Sleeper (2+2),08:50,04h 10m,13:00,3.4,714,39
Punjab,Chandigarh to Bathinda,https://www.redbus.in/bus-tickets/chandigarh-to-bathinda,Orbit Aviation Pvt. Ltd.,Mercedes Multi-Axle Semi Sleeper (2+2),11:00,03h 55m,14:55,3.9,619,35
Punjab,Chandigarh to Bathinda,https://www.redbus.in/bus-tickets/chandigarh-to-bathinda,Orbit Aviation Pvt. Ltd.,Mercedes Multi-Axle Semi Sleeper (2+2),11:55,04h 05m,16:00,3.6,619,32
Punjab,Chandigarh to Patiala,https://www.redbus.in/bus-tickets/chandigarh-to-patiala,PEPSU (Punjab) - 66746,AC Seater Hvac 2+2,14:40,01h 53m,16:33,3.8,164,41
Punjab,Chandigarh to Patiala,https://www.redbus.in/bus-tickets/chandigarh-to-patiala,PEPSU (Punjab) - 66753,AC Seater Hvac 2+2,17:20,02h 03m,19:23,3.8,164,41
Punjab,Chandigarh to Patiala,https://www.redbus.in/bus-tickets/chandigarh-to-patiala,Orbit Aviation Pvt. Ltd.,Mercedes Multi-Axle Semi Sleeper (2+2),08:50,01h 35m,10:25,3.0,210,41
Punjab,Chandigarh to Patiala,https://www.redbus.in/bus-tickets/chandigarh-to-patiala,Orbit Aviation Pvt. Ltd.,Mercedes Multi-Axle Semi Sleeper (2+2),11:00,01h 30m,12:30,3.8,210,37
Punjab,Amritsar to Delhi Airport,https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport,PEPSU (Punjab) - 67096,Volvo AC Seater (2+2),12:15,13h 05m,01:20,1.6,1392,32
Punjab,Amritsar to Delhi Airport,https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport,PEPSU (Punjab) - 67096,Volvo AC Seater (2+2),12:15,12h 05m,00:20,3.0,1269,32
Punjab,Amritsar to Delhi Airport,https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport,PEPSU (Punjab) - 67098,Volvo AC Seater (2+2),15:50,13h 00m,04:50,4.9,1392,31
Punjab,Amritsar to Delhi Airport,https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport,PEPSU (Punjab) - 67098,Volvo AC Seater (2+2),15:50,12h 00m,03:50,3.4,1269,31
Punjab,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),21:20,07h 25m,04:45,4.6,517,25
Punjab,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,Laxmi holidays,VE A/C Sleeper (2+1),23:10,07h 35m,06:45,4.5,672,17
Punjab,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:05,07h 10m,06:15,4.3,509,25
Punjab,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),22:40,07h 40m,06:20,4.1,622,28
Punjab,Delhi to Amritsar,https://www.redbus.in/bus-tickets/delhi-to-amritsar,PEPSU (Punjab) - 67123,Volvo AC Seater (2+2),13:45,09h 25m,23:10,1.9,1269,30
Punjab,Delhi to Amritsar,https://www.redbus.in/bus-tickets/delhi-to-amritsar,RSRTC - 156675,Express Non AC Seater 2+3,22:30,10h 00m,08:30,1.5,650,42
Punjab,Delhi to Amritsar,https://www.redbus.in/bus-tickets/delhi-to-amritsar,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),21:30,08h 35m,06:05,4.2,739,30
Punjab,Phagwara to Delhi Airport,https://www.redbus.in/bus-tickets/phagwara-to-delhi-airport,PEPSU (Punjab) - 67096,Volvo AC Seater (2+2),15:23,08h 57m,00:20,4.4,983,32
Punjab,Phagwara to Delhi Airport,https://www.redbus.in/bus-tickets/phagwara-to-delhi-airport,PEPSU (Punjab) - 67096,Volvo AC Seater (2+2),15:23,09h 57m,01:20,3.6,1107,32
Punjab,Phagwara to Delhi Airport,https://www.redbus.in/bus-tickets/phagwara-to-delhi-airport,PEPSU (Punjab) - 67098,Volvo AC Seater (2+2),18:35,09h 15m,03:50,3.8,983,31
Punjab,Phagwara to Delhi Airport,https://www.redbus.in/bus-tickets/phagwara-to-delhi-airport,PEPSU (Punjab) - 67098,,18:35,10h 15m,04:50,3.6,1107,N/A
Punjab,Amritsar to Delhi,https://www.redbus.in/bus-tickets/amritsar-to-delhi,PEPSU (Punjab) - 67096,Volvo AC Seater (2+2),12:15,12h 05m,00:20,3.0,1269,32
Punjab,Amritsar to Delhi,https://www.redbus.in/bus-tickets/amritsar-to-delhi,PEPSU (Punjab) - 67096,Volvo AC Seater (2+2),12:15,13h 05m,01:20,1.6,1392,32
Punjab,Amritsar to Delhi,https://www.redbus.in/bus-tickets/amritsar-to-delhi,PEPSU (Punjab) - 67098,Volvo AC Seater (2+2),15:50,12h 00m,03:50,3.4,1269,31
Punjab,Amritsar to Delhi,https://www.redbus.in/bus-tickets/amritsar-to-delhi,PEPSU (Punjab) - 67098,Volvo AC Seater (2+2),15:50,13h 00m,04:50,4.9,1392,31
Punjab,Amritsar to Patiala,https://www.redbus.in/bus-tickets/amritsar-to-patiala,PEPSU (Punjab) - 66675,HVAC Seater (2+3),10:40,04h 50m,15:30,3.8,469,54
Punjab,Amritsar to Patiala,https://www.redbus.in/bus-tickets/amritsar-to-patiala,PEPSU (Punjab) - 66674,HVAC Seater (2+3),18:10,04h 50m,23:00,3.8,469,54
Punjab,Amritsar to Patiala,https://www.redbus.in/bus-tickets/amritsar-to-patiala,DHILLON BUS,NON A/C Seater (2+3),08:55,06h 05m,15:00,5.0,465,51
Punjab,Amritsar to Patiala,https://www.redbus.in/bus-tickets/amritsar-to-patiala,GK Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:00,04h 30m,01:30,3.7,854,15
Punjab,Delhi to Phagwara,https://www.redbus.in/bus-tickets/delhi-to-phagwara,PEPSU (Punjab) - 67123,Volvo AC Seater (2+2),12:10,08h 35m,20:45,3.8,1107,31
Punjab,Delhi to Phagwara,https://www.redbus.in/bus-tickets/delhi-to-phagwara,PEPSU (Punjab) - 67123,Volvo AC Seater (2+2),13:45,07h 00m,20:45,2.2,983,31
Punjab,Delhi to Phagwara,https://www.redbus.in/bus-tickets/delhi-to-phagwara,PEPSU (Punjab) - 67166,Volvo AC Seater (2+2),16:50,07h 00m,23:50,3.2,983,39
Punjab,Delhi to Phagwara,https://www.redbus.in/bus-tickets/delhi-to-phagwara,PEPSU (Punjab) - 67121,Volvo AC Seater (2+2),21:00,09h 05m,06:05,3.8,1107,35
Punjab,Delhi Airport to Phagwara,https://www.redbus.in/bus-tickets/delhi-airport-to-phagwara,PEPSU (Punjab) - 67123,Volvo AC Seater (2+2),12:10,08h 35m,20:45,3.8,1107,31
Punjab,Delhi Airport to Phagwara,https://www.redbus.in/bus-tickets/delhi-airport-to-phagwara,PEPSU (Punjab) - 67123,Volvo AC Seater (2+2),13:45,07h 00m,20:45,2.2,983,31
Punjab,Delhi Airport to Phagwara,https://www.redbus.in/bus-tickets/delhi-airport-to-phagwara,PEPSU (Punjab) - 67166,Volvo AC Seater (2+2),16:50,07h 00m,23:50,3.2,983,39
Punjab,Delhi Airport to Phagwara,https://www.redbus.in/bus-tickets/delhi-airport-to-phagwara,PEPSU (Punjab) - 67121,Volvo AC Seater (2+2),21:00,09h 05m,06:05,3.8,1107,35
Bihar,Patna (Bihar) to Motihari,https://www.redbus.in/bus-tickets/patna-to-motihari,Bihar state road transport corporation (BSRTC) - 178825,Non AC Seater (2+2),08:30,05h 00m,13:30,3.9,237,39
Bihar,Patna (Bihar) to Motihari,https://www.redbus.in/bus-tickets/patna-to-motihari,Bihar state road transport corporation (BSRTC) - 146158,Non AC Seater (2+2),09:00,04h 00m,13:00,4.1,230,28
Bihar,Patna (Bihar) to Motihari,https://www.redbus.in/bus-tickets/patna-to-motihari,Bihar state road transport corporation (BSRTC) - 178850,Non AC Seater (2+2),17:30,04h 00m,21:30,3.9,237,39
Bihar,Patna (Bihar) to Motihari,https://www.redbus.in/bus-tickets/patna-to-motihari,Bihar state road transport corporation (BSRTC) - 150571,Non AC Seater (2+2),21:20,03h 40m,01:00,4.5,230,32
Bihar,Gopalganj (Bihar) to Delhi,https://www.redbus.in/bus-tickets/gopalganj-to-delhi,Bihar state road transport corporation (BSRTC) - 152154,Volvo AC Seater 2+2,16:30,16h 00m,08:30,3.3,1200,23
Bihar,Gopalganj (Bihar) to Delhi,https://www.redbus.in/bus-tickets/gopalganj-to-delhi,Bihar state road transport corporation (BSRTC) - 137431,Volvo AC Seater 2+2,19:10,16h 49m,11:59,4.0,1200,40
Bihar,Gopalganj (Bihar) to Delhi,https://www.redbus.in/bus-tickets/gopalganj-to-delhi,Chandani Travels,A/C Seater / Sleeper (2+2),18:00,16h 00m,10:00,2.2,1169,14
Bihar,Gopalganj (Bihar) to Delhi,https://www.redbus.in/bus-tickets/gopalganj-to-delhi,Rajdhani Express,A/C Seater / Sleeper (2+2),15:00,16h 00m,07:00,2.4,1151,25
Bihar,Patna (Bihar) to Bettiah,https://www.redbus.in/bus-tickets/patna-to-bettiah,Bihar state road transport corporation (BSRTC) - 146158,Non AC Seater (2+2),09:00,06h 00m,15:00,3.3,285,30
Bihar,Patna (Bihar) to Bettiah,https://www.redbus.in/bus-tickets/patna-to-bettiah,Bihar state road transport corporation (BSRTC) - 178850,Non AC Seater (2+2),17:30,05h 00m,22:30,3.4,285,39
Bihar,Patna (Bihar) to Bettiah,https://www.redbus.in/bus-tickets/patna-to-bettiah,V.I.P Travels,A/C Seater / Sleeper (2+2),21:40,06h 00m,03:40,3.9,350,51
Bihar,Patna (Bihar) to Bettiah,https://www.redbus.in/bus-tickets/patna-to-bettiah,Jai Hanuman Travels,A/C Seater / Sleeper (2+2),22:20,06h 40m,05:00,4.1,495,54
Bihar,Bettiah to Patna (Bihar),https://www.redbus.in/bus-tickets/bettiah-to-patna,Bihar state road transport corporation (BSRTC) - 178823,Non AC Seater (2+2),08:30,06h 00m,14:30,3.1,285,27
Bihar,Bettiah to Patna (Bihar),https://www.redbus.in/bus-tickets/bettiah-to-patna,Bihar state road transport corporation (BSRTC) - 146159,Non AC Seater (2+2),14:30,05h 00m,19:30,3.0,285,34
Bihar,Bettiah to Patna (Bihar),https://www.redbus.in/bus-tickets/bettiah-to-patna,Bihar state road transport corporation (BSRTC) - 170674,Non AC Seater (2+2),20:30,05h 30m,02:00,2.8,285,25
Bihar,Bettiah to Patna (Bihar),https://www.redbus.in/bus-tickets/bettiah-to-patna,Bihar state road transport corporation (BSRTC) - 178820,Non AC Seater (2+2),22:20,04h 46m,03:06,3.1,285,30
Bihar,Motihari to Delhi,https://www.redbus.in/bus-tickets/motihari-to-delhi,Bihar state road transport corporation (BSRTC) - 152154,Volvo AC Seater 2+2,15:30,17h 00m,08:30,3.0,1350,23
Bihar,Motihari to Delhi,https://www.redbus.in/bus-tickets/motihari-to-delhi,Bihar state road transport corporation (BSRTC) - 137431,Volvo AC Seater 2+2,17:20,18h 39m,11:59,4.1,1350,40
Bihar,Motihari to Delhi,https://www.redbus.in/bus-tickets/motihari-to-delhi,Maa kali Travels,A/C Seater / Sleeper (2+2),13:55,17h 20m,07:15,1.0,1599,38
Bihar,Motihari to Delhi,https://www.redbus.in/bus-tickets/motihari-to-delhi,Travel Point World LLP,A/C Seater / Sleeper (2+2),18:20,16h 30m,10:50,1.6,1614,38
Bihar,Delhi to Motihari,https://www.redbus.in/bus-tickets/delhi-to-motihari,Bihar state road transport corporation (BSRTC) - 152185,Volvo AC Seater 2+2,14:00,17h 00m,07:00,3.5,1148,27
Bihar,Delhi to Motihari,https://www.redbus.in/bus-tickets/delhi-to-motihari,Bihar state road transport corporation (BSRTC) - 117806,Volvo AC Seater 2+2,17:00,17h 00m,10:00,4.0,1148,32
Bihar,Delhi to Motihari,https://www.redbus.in/bus-tickets/delhi-to-motihari,Travel Point World LLP,A/C Seater / Sleeper (2+2),14:30,16h 30m,07:00,1.9,1709,46
Bihar,Delhi to Motihari,https://www.redbus.in/bus-tickets/delhi-to-motihari,Travel Point World LLP,A/C Seater / Sleeper (2+2),16:00,16h 01m,08:01,1.2,1709,46
Bihar,Balmiki Nagar (bihar) to Patna (Bihar),https://www.redbus.in/bus-tickets/balmiki-nagar-bihar-to-patna,Bihar state road transport corporation (BSRTC) - 178820,Non AC Seater (2+2),19:03,08h 03m,03:06,4.1,403,30
Bihar,Balmiki Nagar (bihar) to Patna (Bihar),https://www.redbus.in/bus-tickets/balmiki-nagar-bihar-to-patna,Jai Mata Di Tour and Travels,A/C Seater / Sleeper (2+2),18:30,10h 30m,05:00,2.2,500,10
Bihar,Patna (Bihar) to Katihar,https://www.redbus.in/bus-tickets/patna-to-katihar,Bihar state road transport corporation (BSRTC) - 142847,AC Seater (2+2),21:25,09h 05m,06:30,3.6,468,33
Bihar,Patna (Bihar) to Katihar,https://www.redbus.in/bus-tickets/patna-to-katihar,Sri Krishna Rath,A/C Seater / Sleeper (2+2),20:00,09h 05m,05:05,1.8,750,26
Bihar,Patna (Bihar) to Katihar,https://www.redbus.in/bus-tickets/patna-to-katihar,Sri Krishna Rath,A/C Seater / Sleeper (2+2),21:00,09h 05m,06:05,1.6,800,28
Bihar,Patna (Bihar) to Balmiki Nagar (bihar),https://www.redbus.in/bus-tickets/patna-to-balmiki-nagar-bihar,Jai Mata Di Tour and Travels,A/C Seater / Sleeper (2+2),20:28,09h 32m,06:00,1.7,500,14
Bihar,Patna (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/patna-to-ranchi,Bihar state road transport corporation (BSRTC) - 153594,AC Seater (2+2),20:41,09h 19m,06:00,2.8,525,27
Bihar,Patna (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/patna-to-ranchi,MAA SHANTI TRAVELS,A/C Seater / Sleeper (2+1),20:27,07h 48m,04:15,4.3,950,32
Bihar,Patna (Bihar) to Ranchi,https://www.redbus.in/bus-tickets/patna-to-ranchi,MAA SHANTI TRAVELS,A/C Seater/Sleeper (2+1),21:25,09h 20m,06:45,4.0,713,38
Bihar,Ranchi to Patna (Bihar),https://www.redbus.in/bus-tickets/ranchi-to-patna,Bihar state road transport corporation (BSRTC) - 153614,AC Seater (2+2),20:55,08h 35m,05:30,3.9,500,26
